batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
28.6287,0.7911371,14.6912,0.0180907,22.6569,-0.0252463,11378.190037250519
28.6311,0.7891589,14.5083,0.0185233,22.612,-0.0252463,11379.256251096725
28.6306,0.7946754,14.3877,0.017356,22.612,-0.0120387,11380.218062877655
28.6257,0.7879058,14.6112,0.0173594,22.5727,-0.0120387,11381.185648202896
28.6334,0.7857246,14.5201,0.0171648,22.5727,-0.015936,11382.250895023346
28.6294,0.790352,14.492,0.0174009,22.6473,-0.015936,11383.214737415314
28.634,0.7835343,14.6933,0.0174353,22.6473,-0.0362849,11384.18064403534
28.6324,0.7858716,14.5827,0.0177559,22.5216,-0.0362849,11385.24664068222
28.6271,0.7858536,14.4993,0.0173629,22.5216,-0.0136514,11386.213278770447
28.6291,0.7851905,14.5769,0.0174456,22.4976,-0.0136514,11387.175956010818
28.6223,0.7812661,14.6234,0.0176644,22.4976,-0.0139795,11388.241160392761
28.6265,0.7827903,14.5462,0.0170842,22.4277,-0.0139795,11389.203267335892
28.6265,0.779815,14.5758,0.0178503,22.4277,-0.0050911,11390.168007135391
28.6273,0.7815061,14.4657,0.0172867,22.3908,-0.0050911,11391.23548913002
28.636,0.7778888,14.3427,0.0173871,22.3908,-0.0075851,11392.198825359344
28.6254,0.7786869,14.6614,0.017304,22.3085,-0.0075851,11393.161451816559
28.6322,0.7777858,14.4971,0.0177085,22.3085,-0.0085165,11394.226824522018
28.6322,0.7791089,14.4673,0.0174731,22.3256,-0.0085165,11395.192506551743
28.6315,0.7787339,14.6091,0.0172763,22.3256,-0.0180362,11396.157652139664
28.6326,0.7829283,14.5719,0.0171578,22.4354,-0.0180362,11397.222031831741
28.6239,0.7833673,14.513,0.0176406,22.4354,-0.0084071,11398.18863105774
28.6271,0.7781908,14.5534,0.0177491,22.2955,-0.0084071,11399.252791881561
28.6229,0.7744204,14.4964,0.0169041,22.2955,-0.0115793,11400.219799041748
28.6191,0.7762226,14.5905,0.0172693,22.2324,-0.0115793,11401.182554244995
28.6231,0.7762286,14.4422,0.0177254,22.2324,-0.0396915,11402.250861167908
28.6176,0.7764226,14.6239,0.0175211,22.2382,-0.0396915,11403.215482234955
28.6193,0.7764266,14.5729,0.0177457,22.2382,-0.0177096,11404.181058168411
28.6173,0.7750555,14.6303,0.0172136,22.1978,-0.0177096,11405.25557398796
28.6208,0.7772307,14.7469,0.017238,22.1978,-0.0254932,11406.220268011093
28.6233,0.7785468,14.6813,0.0180874,22.3037,-0.0254932,11407.186062335968
28.62,0.7750595,14.6755,0.0174078,22.3037,-0.0168892,11408.253607273102
28.6163,0.7727983,14.6953,0.0174972,22.1324,-0.0168892,11409.220793485641
28.6172,0.7741094,14.8054,0.0176202,22.1324,-0.0403884,11410.185493946075
28.6217,0.7734393,14.7972,0.017049,22.1553,-0.0403884,11411.251419782639
28.6249,0.7743714,14.7324,0.0174869,22.1553,-0.0217053,11412.215839147568
28.6108,0.7737534,14.9023,0.0170736,22.1553,-0.0217053,11413.18011188507
28.6144,0.7738244,14.6364,0.0177491,22.1553,-0.0400853,11414.24767780304
28.6252,0.7741804,14.6207,0.0178166,22.1792,-0.0400853,11415.212379217148
28.6206,0.7761046,14.7536,0.0176712,22.1792,-0.0407572,11416.178483247757
28.6103,0.7717202,14.6319,0.0177153,22.0976,-0.0407572,11417.241168737411
28.6174,0.7708501,14.7247,0.0181767,22.0976,-0.0406634,11418.207560062408
28.609,0.7679868,14.6835,0.017504,21.9886,-0.0406634,11419.169823884964
28.6123,0.770209,14.519,0.0179976,21.9886,-0.0496331,11420.234600543976
28.6107,0.769676,14.7805,0.0181437,22.0385,-0.0496331,11421.22745347023
28.6089,0.769939,14.6239,0.0173214,22.0385,-0.032922,11422.198344707489
28.6078,0.7670437,14.7121,0.0175143,21.9629,-0.032922,11423.163522481918
28.6131,0.770474,14.6302,0.0176644,21.9629,-0.0197145,11424.226109266281
28.6153,0.7669437,14.7802,0.0174731,21.965,-0.0197145,11425.190336942673
28.6138,0.7678238,14.7204,0.0171683,21.965,-0.0171642,11426.254949092865
28.6075,0.7651575,15.048,0.0177491,21.9061,-0.0171642,11427.220940113068
28.609,0.7696589,14.8303,0.017245,21.9061,-0.0085946,11428.184799909592
28.6112,0.770393,14.9044,0.0170244,22.0596,-0.0085946,11429.250083208084
28.605,0.7655605,14.8505,0.0177728,22.0596,-0.0009188419,11430.21349453926
28.6103,0.7652195,14.7533,0.0172102,21.9116,-0.0009188419,11431.177454948425
