batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
24.4356,16.7189,219.2975,0.0181039,405.4682,0.0187269
24.4338,16.6866,219.3409,0.0181404,407.0501,0.0187269
24.4342,16.7046,219.3333,0.0177254,407.0501,0.0095103
24.4257,16.6404,219.4045,0.0185751,405.7566,0.0095103
24.4305,16.651,219.1496,0.0183541,405.7566,-0.1164616
24.4198,16.6484,218.7187,0.0188063,405.8876,-0.1164616
24.4269,16.6493,218.8361,0.0188859,405.8876,0.0140514
24.4245,16.7023,219.3663,0.0178771,407.2233,0.0140514
24.4237,16.6456,219.2327,0.0181106,407.2233,-0.0466125
24.4174,16.7086,219.3057,0.0179006,407.2695,-0.0466125
24.4199,16.6937,219.2894,0.0178637,407.2695,-0.1312506
24.4272,16.6088,218.7996,0.0182591,405.0827,-0.1312506
24.4293,16.638,218.9173,0.0183737,405.0827,-0.0081039
24.4086,16.6586,218.944,0.017766,405.944,-0.0081039
24.4143,16.6229,218.8447,0.0181833,405.944,0.0071757
24.4047,16.6968,219.4761,0.0185492,406.7411,0.0071757
24.4022,16.6406,219.0607,0.0176916,406.7411,0.0060006
24.3989,16.7072,219.4912,0.0186557,406.9241,0.0060006
24.3986,16.6303,218.889,0.0182821,406.9241,0.0748887
24.4095,16.7176,219.5491,0.0178738,407.3551,0.0748887
24.397,16.6356,218.942,0.0182623,407.3551,0.0109761
24.4064,16.6825,219.3031,0.0183705,406.4435,0.0109761
24.3994,16.6346,218.9352,0.0183279,406.4435,-0.0270683
24.3995,16.6067,218.8025,0.0177153,404.4634,-0.0270683
24.39,16.687,219.3496,0.0179709,404.4634,-0.0168642
24.3845,16.6169,218.9006,0.0179542,404.4931,-0.0168642
24.3796,16.6845,219.4739,0.0181965,404.4931,-0.092903
24.3862,16.6608,219.0415,0.0182525,405.5475,-0.092903
24.373,16.7306,219.5033,0.0177187,405.5475,-0.0147233
24.3744,16.6816,219.0865,0.0177322,405.9072,-0.0147233
24.3677,16.6644,219.1473,0.0185557,405.9072,-0.0304343
24.374,16.6073,219.2026,0.0177322,404.0995,-0.0304343
24.369,16.7253,219.648,0.0177896,404.0995,-0.0208833
24.3621,16.66,218.8813,0.017504,405.1487,-0.0208833
24.3615,16.6733,219.2047,0.0184422,405.1487,-0.0104417
24.3517,16.7406,219.4697,0.0179809,406.8891,-0.0104417
24.3646,16.6236,218.9132,0.0177017,406.8891,-0.0085899
24.3512,16.7247,219.4691,0.0184422,406.507,-0.0085899
24.3637,16.6548,218.9449,0.017528,406.507,-0.0304405
24.3623,16.7415,219.4805,0.0175656,407.0831,-0.0304405
24.3601,16.6764,218.9625,0.0177322,407.0831,0.0029815
24.357,16.6746,218.9304,0.0182591,405.408,0.0029815
24.3483,16.645,218.82,0.0177356,405.408,-0.0758607
24.3416,16.7408,219.4825,0.0179809,406.6594,-0.0758607
24.337,16.6548,218.923,0.0185622,406.6594,0.0604217
24.3307,16.7039,219.3925,0.0183214,405.6811,0.0604217
24.3321,16.6719,218.8984,0.0179675,405.6811,0.0012814
24.3297,16.7405,219.4554,0.017627,406.5013,0.0012814
24.3341,16.6927,219.2468,0.0184682,406.5013,-0.1194526
24.3243,16.6248,218.8819,0.0184812,403.6336,-0.1194526
24.323,16.7736,219.6583,0.0178267,403.6336,0.0009204045
24.3161,16.6485,218.8728,0.0177998,404.1011,0.0009204045
24.3165,16.7452,219.5693,0.0178301,404.1011,0.0173111
24.3147,16.6534,218.8123,0.0180973,404.2057,0.0173111
24.312,16.7382,219.6278,0.0180342,404.2057,0.013667
24.3179,16.6488,218.8375,0.018305,404.1733,0.013667
24.3085,16.7275,219.4733,0.0180275,404.1733,-0.0256432
24.3093,16.6561,218.7308,0.0176542,404.1766,-0.0256432
24.3053,16.7369,219.5417,0.0180409,404.1766,0.0292529
24.3021,16.6402,218.9263,0.0181734,403.6642,0.0292529
24.2962,16.7728,219.5047,0.0177694,403.6642,0.0793923
24.3018,16.7336,219.0947,0.0184844,405.8892,0.0793923
24.2958,16.6606,218.6947,0.0179441,405.8892,-0.0143139
24.2823,16.7481,219.5358,0.0182295,405.8614,-0.0143139
24.2934,16.637,218.8506,0.018341,405.8614,-0.0635939
24.2853,16.7278,219.4803,0.0182163,405.4561,-0.0635939
24.2923,16.5895,218.7281,0.0179542,405.4561,0.0359255
24.28,16.716,219.3604,0.0177254,405.0724,0.0359255
24.268,16.7926,219.6929,0.0186557,405.0724,0.0606842
24.282,16.7318,218.7341,0.0183835,405.5533,0.0606842
24.2709,16.7599,219.3999,0.0187711,405.5533,0.0640345
24.2634,16.8175,219.6394,0.0182459,407.2129,0.0640345
24.2709,16.6093,218.715,0.018819,407.2129,-0.0586215
24.2622,16.7245,219.1295,0.0184292,405.0013,-0.0586215
24.2643,16.7595,219.6076,0.0178503,405.0013,0.0973004
24.2662,16.7287,219.2077,0.0183998,405.1523,0.0973004
24.2582,16.8006,219.6598,0.0178536,405.1523,-0.0243337
24.2524,16.7153,218.8726,0.0184031,404.6223,-0.0243337
24.2543,16.7321,219.3868,0.0181139,404.6223,0.0693632
24.2441,16.7872,219.6987,0.0186106,406.1403,0.0693632
24.2473,16.6925,218.8337,0.0181536,406.1403,-0.0209208
24.261,16.6795,219.1394,0.0184779,403.8609,-0.0209208
24.2413,16.8253,219.6147,0.0182755,403.8609,0.0222741
24.2473,16.7094,218.8033,0.0180242,404.3662,0.0222741
24.2336,16.8256,219.7514,0.0182656,404.3662,-0.061042
24.2512,16.6884,218.7158,0.0177998,403.9331,-0.061042
24.2312,16.7908,219.467,0.0183868,403.9331,-0.0870118
24.237,16.7791,219.1191,0.0184226,405.8438,-0.0870118
24.2287,16.6741,218.7423,0.0190881,405.8438,-0.0396821
24.2216,16.7774,219.5459,0.0187103,405.565,-0.0396821
24.2238,16.712,218.6015,0.0182886,405.565,0.0122356
24.2158,16.832,219.5939,0.0186332,406.7362,0.0122356
24.2253,16.7423,218.972,0.0188445,406.7362,0.0247525
24.2097,16.7521,219.0933,0.0183116,404.7656,0.0247525
24.2087,16.8044,219.4329,0.0180275,404.7656,0.026662
24.2108,16.738,218.9034,0.0176032,404.4584,0.026662
24.2101,16.6973,218.6737,0.0180708,404.4584,0.0099666
24.1913,16.8463,219.5784,0.0182393,406.6697,0.0099666
24.2055,16.8524,219.7677,0.0182985,406.6697,0.0052443
24.2051,16.7405,219.1123,0.0185363,404.4271,0.0052443
24.1901,16.7892,219.3933,0.0184617,404.4271,-0.0699945
24.1916,16.7246,218.7638,0.0180774,403.8207,-0.0699945
24.191,16.7616,219.0368,0.0176406,403.8207,-0.1667167
24.1945,16.7382,218.5963,0.0176882,404.1908,-0.1667167
24.1913,16.8211,219.4878,0.0186878,404.1908,-0.0832911
24.186,16.7847,219.0484,0.0185363,405.0874,-0.0832911
25.2159,1.2433,218.7388,0.0175622,405.0874,-0.0046958
25.336,1.4352,219.1162,0.0180674,36.3478,-0.0046958
25.3991,1.446,219.5182,0.0182952,36.3478,-0.0380132
25.4254,1.4341,219.1221,0.0182459,36.4445,-0.0380132
25.4488,1.4276,218.9658,0.0174766,36.4445,-0.0471953
25.4687,1.4314,219.1823,0.0182262,36.4353,-0.0471953
