batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.8474,1.6566,14.4851,0.0179675,42.9162,-0.058784
25.8541,1.6529,14.5019,0.0177694,42.7736,-0.058784
25.848,1.6577,14.6103,0.018646,42.7736,-0.0713134
25.848,1.6577,14.6103,0.018646,42.8842,-0.0713134
25.8458,1.6558,14.4544,0.0177017,42.8842,-0.0456546
25.8458,1.6558,14.4544,0.0177017,42.8352,-0.0456546
25.8571,1.657,14.3044,0.0175861,42.8352,-0.0524802
25.8592,1.6564,14.3194,0.0175383,42.873,-0.0524802
25.864,1.657,14.5451,0.0171997,42.873,-0.0329252
25.8592,1.6566,14.2199,0.0181304,42.8779,-0.0329252
25.859,1.6608,14.3328,0.0178469,42.8779,-0.0584027
25.8604,1.6591,14.2978,0.0180641,42.9458,-0.0584027
25.8513,1.6561,14.3122,0.0181205,42.9458,-0.0542773
25.8547,1.6589,14.2106,0.0178939,42.9287,-0.0542773
25.8507,1.6562,14.2471,0.0184357,42.9287,-0.0548336
25.8606,1.6578,14.3113,0.0183868,42.9115,-0.0548336
25.864,1.6559,14.3721,0.0177424,42.9115,-0.0411604
25.8648,1.6552,14.2806,0.0175554,42.8518,-0.0411604
25.8613,1.6518,14.2002,0.0174594,42.8518,-0.0414541
25.8755,1.6539,14.2399,0.0179475,42.8365,-0.0414541
25.8754,1.6595,14.2832,0.0177457,42.8365,-0.04382
25.8726,1.6529,14.1974,0.0178503,42.8034,-0.04382
25.8597,1.6517,14.0411,0.0176474,42.8034,-0.0489049
25.876,1.6537,14.2171,0.0167865,42.8309,-0.0489049
25.8665,1.6546,14.0258,0.0177424,42.8309,-0.0479142
25.873,1.6518,14.2221,0.0180242,42.7773,-0.0479142
25.8791,1.6539,14.0706,0.0172798,42.7773,-0.0343284
25.8698,1.652,14.3428,0.0181833,42.7753,-0.0343284
25.8662,1.6583,14.2909,0.0176916,42.7753,-0.0356926
25.8688,1.6514,14.3938,0.01748,42.7575,-0.0356926
25.8812,1.6552,14.2899,0.0170596,42.7575,-0.0422683
25.8821,1.6575,14.1698,0.0174972,42.9387,-0.0422683
25.88,1.656,14.3214,0.0173664,42.9387,-0.0438731
25.8817,1.6562,14.4667,0.0175383,42.9041,-0.0438731
25.8823,1.6579,14.6554,0.0170666,42.9041,-0.0289591
25.8771,1.6571,14.4339,0.0177017,42.9906,-0.0289591
25.8795,1.6574,14.2982,0.0189239,42.9906,-0.0682287
25.8749,1.653,14.4148,0.0180142,42.8113,-0.0682287
25.8834,1.6547,14.5203,0.017766,42.8113,-0.0564244
25.8749,1.6544,14.4775,0.0184064,42.8457,-0.0564244
25.8703,1.6589,14.5075,0.018341,42.8457,-0.0558868
25.8762,1.6621,14.5018,0.0178603,43.1188,-0.0558868
25.8823,1.6586,14.5013,0.0179776,43.1188,-0.0513489
25.8808,1.6563,14.5628,0.0187519,42.9052,-0.0513489
25.8844,1.6582,14.3032,0.0178301,42.9052,-0.0532084
25.8809,1.6542,14.6325,0.0175451,42.8533,-0.0532084
25.881,1.6582,14.472,0.0177863,42.8533,-0.0556587
25.8817,1.6603,14.5935,0.0181139,43.0796,-0.0556587
25.885,1.6587,14.5729,0.0185783,43.0796,-0.0643783
25.8838,1.658,14.5591,0.0180442,42.9555,-0.0643783
25.8838,1.658,14.5591,0.0180442,42.9555,-0.0629032
25.8857,1.6571,14.4149,0.0179107,42.9343,-0.0629032
25.8857,1.6571,14.4149,0.0179107,42.9343,-0.0496237
25.8866,1.6532,14.4257,0.0176406,42.8343,-0.0496237
25.8866,1.6532,14.4257,0.0176406,42.8343,-0.052574
25.8904,1.6536,14.3123,0.0180608,42.9242,-0.052574
25.8896,1.6529,14.2235,0.0178469,42.9242,-0.0566869
25.8839,1.6534,14.4081,0.0175827,42.8372,-0.0566869
25.8796,1.6586,14.4031,0.0182886,42.8372,-0.0599716
25.8884,1.6584,14.3172,0.0176168,43.0431,-0.0599716
25.887,1.66,14.4398,0.0174594,43.0431,-0.0528803
25.8959,1.6536,14.4965,0.0175246,42.8602,-0.0528803
25.8888,1.6581,14.3962,0.0172867,42.8602,-0.0344909
25.9002,1.6528,14.4887,0.0174043,42.8465,-0.0344909
25.8993,1.6531,14.5378,0.0175622,42.8465,-0.0277121
25.8837,1.6497,14.4427,0.0174181,42.7237,-0.0277121
25.8928,1.6522,14.1631,0.0177356,42.7237,-0.0276434
25.8882,1.6483,14.5533,0.0174456,42.7111,-0.0276434
25.8925,1.6545,14.3973,0.0173767,42.7111,-0.0314219
25.8971,1.6508,14.4018,0.0173006,42.7889,-0.0314219
25.8969,1.6494,14.3207,0.0179542,42.7889,-0.0442763
25.8942,1.6532,14.5169,0.0177829,42.8458,-0.0442763
25.8924,1.651,14.3537,0.0182558,42.8458,-0.0459718
25.9042,1.6505,14.3184,0.0181998,42.7943,-0.0459718
25.9,1.6561,14.5095,0.0186138,42.7943,-0.070232
25.8946,1.6568,14.3688,0.0182623,42.9434,-0.070232
25.9024,1.6562,14.1649,0.0176746,42.9434,-0.0494049
25.9063,1.6542,14.3088,0.0181139,42.894,-0.0494049
25.9021,1.6554,14.3697,0.017857,42.894,-0.0497956
25.9063,1.6518,14.3787,0.0176032,42.8298,-0.0497956
25.9102,1.6545,14.3623,0.0176372,42.8298,-0.0471485
25.8975,1.6545,14.3029,0.0182064,42.8871,-0.0471485
25.8976,1.6544,14.2485,0.0184292,42.8871,-0.0547805
25.9,1.655,14.2342,0.0180409,42.904,-0.0547805
25.894,1.655,14.2189,0.0181106,42.904,-0.0636376
25.8939,1.6552,14.2446,0.0186525,42.8986,-0.0636376
25.9034,1.6573,14.1625,0.0190378,42.8986,-0.0734417
25.891,1.6561,14.3215,0.0186267,42.9163,-0.0734417
25.9024,1.6597,14.2129,0.0189525,42.9163,-0.063847
25.897,1.6583,14.2099,0.0182656,42.985,-0.063847
25.894,1.6578,14.2175,0.0181833,42.985,-0.0578308
25.8966,1.6575,14.0539,0.017914,42.9637,-0.0578308
25.8917,1.6539,14.3585,0.0187839,42.9637,-0.0755232
25.8908,1.6526,14.3406,0.0179508,42.8958,-0.0755232
25.8887,1.6571,14.3169,0.0177863,42.8958,-0.0501206
25.8879,1.6544,14.358,0.0171508,42.868,-0.0501206
25.9069,1.6521,14.345,0.0183181,42.868,-0.0701289
25.9088,1.6571,14.2908,0.0178939,43.0426,-0.0701289
25.9066,1.6526,14.2069,0.0180442,43.0426,-0.0672067
25.9066,1.6526,14.2069,0.0180442,42.8508,-0.0672067
25.909,1.6527,14.4045,0.0183345,42.8508,-0.0614265
25.9072,1.6586,14.5848,0.0182295,43.0099,-0.0614265
25.9072,1.6586,14.5848,0.0182295,43.0099,-0.0673567
25.9097,1.6518,14.4685,0.0182097,42.9063,-0.0673567
25.9129,1.655,14.4155,0.0187071,42.9063,-0.067538
25.911,1.6567,14.6752,0.0191038,42.9653,-0.067538
25.911,1.6567,14.6752,0.0191038,42.9653,-0.0793564
25.914,1.6518,14.5857,0.0187071,42.844,-0.0793564
25.9151,1.6549,14.3567,0.0184357,42.844,-0.0726041
25.9176,1.654,14.4699,0.0181337,42.9041,-0.0726041
25.9205,1.653,14.4655,0.017904,42.9041,-0.0587528
25.9135,1.6512,14.4483,0.0184812,42.8251,-0.0587528
25.9192,1.6559,14.5141,0.0183672,42.8251,-0.0621312
25.9144,1.6553,14.4247,0.0181039,42.9347,-0.0621312
25.912,1.656,14.5028,0.0190913,42.9347,-0.0820957
25.9174,1.6573,14.6125,0.0189556,42.9925,-0.0820957
25.9206,1.6584,14.5373,0.0184747,42.9925,-0.0615812
25.9092,1.6578,14.4857,0.0190567,42.9897,-0.0615812
25.9154,1.6535,14.6361,0.0179107,42.9897,-0.0536397
25.9264,1.653,14.5615,0.0179341,42.8943,-0.0536397
25.9225,1.6535,14.6835,0.017904,42.8943,-0.0545898
25.9167,1.6558,14.4691,0.0183017,42.9497,-0.0545898
25.9202,1.6528,14.5172,0.0180076,42.9497,-0.0509395
25.9113,1.6573,14.7696,0.0174422,42.9795,-0.0509395
25.9255,1.6571,14.5965,0.0180475,42.9795,-0.0555806
25.9137,1.6526,14.5672,0.0179073,42.863,-0.0555806
25.9217,1.6562,14.4851,0.0173283,42.863,-0.0471985
25.9168,1.6536,14.5017,0.0185363,42.8961,-0.0471985
25.9262,1.6572,14.541,0.0182985,42.8961,-0.0606561
25.9194,1.6518,14.2915,0.0175246,42.8536,-0.0606561
25.9164,1.6538,14.4781,0.0179542,42.8536,-0.0592684
25.9283,1.6546,14.5278,0.0181602,42.9398,-0.0592684
25.9208,1.6514,14.6123,0.017739,42.9398,-0.0505285
25.9253,1.6532,14.5513,0.0177017,42.9694,-0.0505285
25.9271,1.6555,14.5308,0.0178267,42.9694,-0.0567838
25.9288,1.6545,14.4756,0.0183083,42.9356,-0.0567838
25.9256,1.6564,14.5151,0.0177593,42.9356,-0.0470516
25.9211,1.6518,14.6443,0.0170138,42.8542,-0.0470516
25.9274,1.6561,14.3752,0.0183737,42.8542,-0.0624391
25.9324,1.6539,14.365,0.0182591,42.9289,-0.0624391
25.9251,1.6537,14.4314,0.0178166,42.9289,-0.0574182
25.9265,1.6527,14.3572,0.0179508,42.8866,-0.0574182
25.9294,1.6513,14.4243,0.0180109,42.8866,-0.0496128
25.9308,1.6522,14.2787,0.0184877,42.9502,-0.0496128
25.9277,1.6495,14.4941,0.0181437,42.9502,-0.0575714
25.9288,1.651,14.5019,0.0179441,42.8468,-0.0575714
25.9284,1.6493,14.4848,0.0171158,42.8468,-0.0413948
25.9229,1.6502,14.485,0.0180309,42.8868,-0.0413948
25.9294,1.653,14.3291,0.0185201,42.8868,-0.0701789
25.9215,1.6529,14.5222,0.0179508,42.9531,-0.0701789
25.9395,1.65,14.7362,0.0182755,42.9531,-0.0617468
25.9426,1.6494,14.7722,0.0186396,42.8283,-0.0617468
25.9337,1.6511,14.6805,0.0182163,42.8283,-0.0630344
25.9262,1.6515,14.5444,0.0180176,42.8559,-0.0630344
25.9213,1.6487,14.5773,0.0177525,42.8559,-0.0512301
25.9296,1.6523,14.427,0.0182031,42.8818,-0.0512301
25.9234,1.649,14.4575,0.0184422,42.8818,-0.0728292
25.9212,1.6488,14.6321,0.0182623,42.7781,-0.0728292
25.93,1.6507,14.6775,0.0186975,42.7781,-0.071429
25.9312,1.6468,14.5876,0.0194247,42.7425,-0.071429
25.931,1.647,14.5773,0.0181139,42.7425,-0.0640798
25.9397,1.6462,14.611,0.0183574,42.7411,-0.0640798
25.9373,1.6502,14.6724,0.0187647,42.7411,-0.0755951
25.9317,1.6515,14.6644,0.0189999,42.862,-0.0755951
25.9351,1.6514,14.7295,0.0186171,42.862,-0.0688569
25.9331,1.65,14.6963,0.0176338,42.8278,-0.0688569
25.9328,1.6517,14.7298,0.0181139,42.8278,-0.0583777
25.9391,1.6517,14.653,0.0178099,42.8806,-0.0583777
25.9391,1.6525,14.7241,0.0193287,42.8806,-0.0756669
25.9343,1.6489,14.6999,0.0189049,42.802,-0.0756669
25.9298,1.6525,14.4839,0.0184747,42.802,-0.0720541
25.9361,1.6506,14.6061,0.0199158,42.8481,-0.0720541
25.9373,1.6517,14.5725,0.0182328,42.8481,-0.0613686
25.9398,1.6484,14.4614,0.0179375,42.7966,-0.0613686
25.9419,1.6505,14.2731,0.0192447,42.7966,-0.0822676
25.9439,1.6503,14.3101,0.0178402,42.8535,-0.0822676
25.9477,1.6512,14.3504,0.0184584,42.8535,-0.0606873
25.9375,1.6479,14.2816,0.0189176,42.7775,-0.0606873
25.9496,1.6515,14.3687,0.0187999,42.7775,-0.0759576
25.9534,1.6488,14.4026,0.0174697,42.8277,-0.0759576
25.9492,1.6514,14.6534,0.0183181,42.8277,-0.0654253
25.9259,1.648,14.6099,0.0182558,42.7625,-0.0654253
25.9347,1.6493,14.4154,0.0180674,42.7625,-0.0498753
25.9373,1.6507,14.3338,0.0179909,42.8515,-0.0498753
25.939,1.6502,14.6007,0.0194525,42.8515,-0.088912
25.9341,1.6481,14.5804,0.0190315,42.7808,-0.088912
25.9316,1.6537,14.5322,0.0184942,42.7808,-0.0690069
25.938,1.6486,14.4401,0.0180242,42.7987,-0.0690069
25.9377,1.6497,14.4751,0.0184422,42.7987,-0.0699039
25.9333,1.6503,14.5974,0.0177863,42.8354,-0.0699039
25.943,1.6516,14.4747,0.0182262,42.8354,-0.0676536
25.9487,1.6472,14.5044,0.0183345,42.7807,-0.0676536
25.9601,1.6495,14.4403,0.0185169,42.7807,-0.0758107
25.9519,1.6476,14.5169,0.0187039,42.7951,-0.0758107
25.9493,1.647,14.441,0.0187263,42.7951,-0.0737761
25.9391,1.6473,14.6895,0.0188063,42.7667,-0.0737761
25.9558,1.6485,14.5215,0.0183672,42.7667,-0.071554
25.9558,1.6485,14.5215,0.0183672,42.8256,-0.071554
25.9459,1.6487,14.4768,0.018147,42.8256,-0.0599747
25.95,1.6491,14.5781,0.0181569,42.8322,-0.0599747
25.9446,1.6503,14.6448,0.0181073,42.8322,-0.0695382
25.9446,1.6503,14.6448,0.0181073,42.8547,-0.0695382
25.9598,1.6493,14.711,0.0183574,42.8547,-0.070207
25.9471,1.6512,14.5793,0.01839,42.8819,-0.070207
25.9526,1.6514,14.7294,0.0188604,42.8819,-0.0774452
25.9526,1.6514,14.7294,0.0188604,42.8962,-0.0774452
25.9537,1.6552,14.6287,0.0181205,42.8962,-0.0666098
25.9634,1.6498,14.4663,0.018962,42.8704,-0.0666098
25.9577,1.6504,14.3924,0.0191572,42.8704,-0.0833271
25.9584,1.6509,14.437,0.0195017,42.8932,-0.0833271
25.9577,1.6545,14.6338,0.0184552,42.8932,-0.0804549
25.9613,1.6493,14.6399,0.0192197,42.8573,-0.0804549
25.9611,1.6511,14.5702,0.0188922,42.8573,-0.0765702
25.965,1.6503,14.6462,0.0195785,42.8878,-0.0765702
25.9609,1.6502,14.7427,0.0180874,42.8878,-0.0744793
25.9652,1.6524,14.6784,0.0190724,42.9424,-0.0744793
25.9691,1.6496,14.619,0.0191666,42.9424,-0.0805674
25.9681,1.6458,14.581,0.0186203,42.7785,-0.0805674
25.9645,1.6481,14.4284,0.0193194,42.7785,-0.0884948
25.9714,1.6479,14.5405,0.0192353,42.8372,-0.0884948
25.9735,1.6443,14.4678,0.0189335,42.8372,-0.0756919
25.9747,1.6459,14.5342,0.0187103,42.7889,-0.0756919
25.9739,1.6481,14.4686,0.0182031,42.7889,-0.0692882
25.962,1.6448,14.3277,0.0183017,42.7398,-0.0692882
25.9644,1.6466,14.3852,0.0187231,42.7398,-0.073998
25.974,1.6486,14.185,0.0185557,42.8581,-0.073998
25.9707,1.6453,14.3899,0.020206,42.8581,-0.0909935
25.9687,1.6399,14.5501,0.0183345,42.6951,-0.0909935
25.9666,1.6415,14.4579,0.0192135,42.6951,-0.0817847
25.9648,1.6425,14.3991,0.019976,42.6847,-0.0817847
25.9645,1.6426,14.3976,0.0192976,42.6847,-0.0825301
25.9695,1.6418,14.3833,0.0185363,42.6712,-0.0825301
25.9655,1.647,14.2623,0.0191227,42.6712,-0.0808831
25.9697,1.6408,14.413,0.0183378,42.6489,-0.0808831
25.9647,1.6447,14.454,0.0194339,42.6489,-0.0819519
25.972,1.6435,14.6331,0.0187551,42.7225,-0.0819519
25.9725,1.6405,14.4304,0.0180641,42.7225,-0.0572057
25.9708,1.6377,14.5526,0.0181998,42.5675,-0.0572057
25.9737,1.6384,14.5041,0.0183966,42.5675,-0.0677286
25.9732,1.6403,14.4585,0.0180973,42.6391,-0.0677286
25.9709,1.6443,14.3962,0.0185654,42.6391,-0.0682474
25.9747,1.6441,14.346,0.0189525,42.7402,-0.0682474
25.9626,1.6449,14.2542,0.0183672,42.7402,-0.061003
25.9706,1.6431,14.4278,0.0179675,42.7101,-0.061003
25.9783,1.6427,14.4454,0.0175554,42.7101,-0.0524177
25.967,1.6416,14.5551,0.0179207,42.6636,-0.0524177
25.9617,1.6394,14.3624,0.0177863,42.6636,-0.0497987
25.9648,1.6403,14.3568,0.0175759,42.6276,-0.0497987
25.9679,1.6415,14.3412,0.0186493,42.6276,-0.0663223
25.97,1.641,14.5103,0.017904,42.6544,-0.0663223
25.9733,1.642,14.4247,0.0180542,42.6544,-0.0523271
25.9733,1.642,14.4247,0.0180542,42.6819,-0.0523271
25.9798,1.6408,14.2893,0.0182558,42.6819,-0.0530616
25.9765,1.6414,14.1592,0.0176168,42.6748,-0.0530616
25.9765,1.6414,14.1592,0.0176168,42.6748,-0.055443
25.9793,1.642,14.2306,0.0173179,42.694,-0.055443
25.9798,1.6428,14.2278,0.0177829,42.694,-0.0531741
25.9873,1.6411,14.088,0.0186846,42.6828,-0.0531741
25.9849,1.6423,14.1653,0.0175656,42.6828,-0.045939
25.9778,1.6412,14.3221,0.0178738,42.6728,-0.045939
25.9923,1.6442,13.9779,0.0176304,42.6728,-0.0466453
25.9874,1.6376,14.1621,0.0176576,42.5948,-0.0466453
25.9849,1.6417,14.1679,0.0185654,42.5948,-0.0619406
25.9934,1.6395,14.2718,0.018377,42.6531,-0.0619406
25.99,1.642,14.2434,0.0177896,42.6531,-0.0510926
25.9855,1.6387,14.307,0.0177356,42.6177,-0.0510926
25.9912,1.6382,14.371,0.0176372,42.6177,-0.0432231
25.9904,1.6392,14.3244,0.0178065,42.6388,-0.0432231
25.9828,1.6416,14.2408,0.0176202,42.6388,-0.0423761
25.988,1.6372,14.4282,0.0175383,42.582,-0.0423761
25.985,1.6375,14.4343,0.0177525,42.582,-0.0337284
25.9877,1.641,14.5863,0.0179408,42.6827,-0.0337284
25.9827,1.6412,14.7642,0.0176304,42.6827,-0.042398
25.9846,1.6376,14.4611,0.0174766,42.5899,-0.042398
25.9911,1.6381,14.5751,0.0176882,42.5899,-0.0397383
25.9912,1.6379,14.5214,0.0184357,42.608,-0.0397383
25.9908,1.6417,14.3522,0.0180674,42.608,-0.0407103
25.9947,1.6431,14.3081,0.0174353,42.748,-0.0407103
