batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.8634,1.6906,13.7044,0.0170173,43.7526,-0.0035722
25.8686,1.6918,13.9986,0.0170772,43.8146,-0.0035722
25.8678,1.6914,13.7483,0.0171158,43.8146,-0.0221772
25.8788,1.6895,13.7086,0.0168757,43.7734,-0.0221772
25.8728,1.6909,13.7288,0.0170666,43.7734,-0.0118918
25.8779,1.6909,13.8157,0.0170525,43.8062,-0.0118918
25.8757,1.6902,13.7337,0.0168934,43.8062,-0.0132513
25.8721,1.6908,13.9014,0.017042,43.7943,-0.0132513
25.8653,1.6943,13.9369,0.0171578,43.7943,-0.0139983
25.8742,1.689,13.7506,0.0167579,43.7525,-0.0139983
25.8742,1.689,13.7506,0.0167579,43.7525,-0.0190738
25.8674,1.693,13.6186,0.0169076,43.8433,-0.0190738
25.8754,1.6915,13.6401,0.0163813,43.8433,-0.0176955
25.8771,1.6897,13.7952,0.0166646,43.7732,-0.0176955
25.8793,1.6895,13.5864,0.0175074,43.7732,-0.0179721
25.8777,1.6862,13.5686,0.0168472,43.6854,-0.0179721
25.8804,1.6854,13.5322,0.0172728,43.6854,-0.0235445
25.8777,1.687,13.5835,0.0169005,43.7062,-0.0235445
25.8775,1.6883,13.6822,0.0173352,43.7062,-0.0276856
25.8781,1.6879,13.6419,0.0168223,43.7299,-0.0276856
25.8773,1.6882,13.8086,0.0173075,43.7299,-0.0315188
25.8833,1.6872,13.754,0.0168401,43.7198,-0.0315188
25.878,1.6866,13.6234,0.0168614,43.7198,-0.0308593
25.873,1.6855,13.5141,0.0171543,43.6571,-0.0308593
25.8816,1.6885,13.1942,0.016865,43.6571,-0.0123481
25.8809,1.6901,13.6196,0.0169396,43.7905,-0.0123481
25.8809,1.6901,13.6196,0.0169396,43.7905,-0.0257432
25.8774,1.6856,13.4905,0.0171263,43.6699,-0.0257432
25.8802,1.689,13.4153,0.0177254,43.6699,-0.0302124
25.8934,1.6886,13.5597,0.0173905,43.7722,-0.0302124
25.8949,1.6915,13.5357,0.017245,43.7722,-0.0169829
25.8919,1.6855,13.31,0.0166574,43.6898,-0.0169829
25.9008,1.6894,13.5828,0.0163483,43.6898,-0.0131263
25.8929,1.6868,13.8687,0.016808,43.7265,-0.0131263
25.8893,1.6867,13.5641,0.0173698,43.7265,-0.0186362
25.8899,1.6896,13.6762,0.0171473,43.7928,-0.0186362
25.8987,1.6872,13.4572,0.0170138,43.7928,-0.0145077
25.8951,1.6853,13.5224,0.0169573,43.689,-0.0145077
25.8914,1.682,13.3585,0.0172798,43.689,0.0212615
25.8974,1.6812,13.609,0.0179876,43.5876,0.0212615
