batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.9988,1.6619,14.5483,0.0171123,43.2452,-0.0267527
25.9988,1.6616,14.4333,0.0174731,43.2452,-0.035066
26.0049,1.6602,14.5578,0.0172902,43.2097,-0.035066
25.9997,1.6576,14.5863,0.0173179,43.2097,-0.0489658
25.9951,1.6578,14.6125,0.0170947,43.1311,-0.0489658
25.9997,1.6585,14.4698,0.017504,43.1311,-0.0330877
26.0032,1.6599,14.6062,0.0180076,43.1995,-0.0330877
26.0125,1.6596,14.5383,0.017739,43.1995,-0.0335596
26.007,1.6597,14.3633,0.0178536,43.2007,-0.0335596
26.007,1.6597,14.3633,0.0178536,43.2007,-0.0256432
26.0089,1.6583,14.5422,0.0174594,43.1691,-0.0256432
26.006,1.657,14.5739,0.01761,43.1691,-0.0231367
26.006,1.657,14.5739,0.01761,43.1297,-0.0231367
26.0087,1.6587,14.3338,0.0174388,43.1297,-0.0195738
26.0091,1.6594,14.5357,0.017766,43.1949,-0.0195738
26.0091,1.6594,14.5357,0.017766,43.1949,-0.0284747
26.0031,1.6574,14.3894,0.0176372,43.134,-0.0284747
26.0051,1.6578,14.3911,0.0174215,43.134,-0.03155
26.0051,1.6578,14.3911,0.0174215,43.1508,-0.03155
26.0224,1.656,14.4715,0.0176508,43.1508,-0.0255166
26.0297,1.6544,14.6579,0.0170279,43.1,-0.0255166
26.0233,1.6534,14.6815,0.0180076,43.1,-0.0463984
26.031,1.6544,14.5596,0.0177728,43.1044,-0.0463984
26.0296,1.6545,14.5753,0.0179341,43.1044,-0.0311406
26.0365,1.657,14.7733,0.0184422,43.1804,-0.0311406
26.0385,1.6559,14.7202,0.0188509,43.1804,-0.0625813
26.0328,1.6537,14.5649,0.0182097,43.0861,-0.0625813
26.0366,1.6524,14.4359,0.0183998,43.0861,-0.0652503
26.0386,1.6527,14.3294,0.0184779,43.0704,-0.0652503
26.0284,1.6547,14.4795,0.0188094,43.0704,-0.0563916
26.0418,1.6545,14.5079,0.0181039,43.1254,-0.0563916
26.0394,1.6524,14.657,0.0185848,43.1254,-0.0636595
26.0405,1.6508,14.4799,0.0185104,43.0229,-0.0636595
26.0399,1.6527,14.4523,0.0171753,43.0229,-0.0362724
26.0425,1.6505,14.5197,0.0181006,43.0207,-0.0362724
26.046,1.6467,14.6136,0.017311,43.0207,-0.0261026
26.0483,1.6492,14.5622,0.0177288,42.9955,-0.0261026
26.0482,1.6441,14.4812,0.0176542,42.9955,-0.0456702
26.0458,1.6474,14.4735,0.0181833,42.9448,-0.0456702
26.0463,1.6491,14.3405,0.0179909,42.9448,-0.051552
26.0572,1.65,14.1139,0.0190315,43.0317,-0.051552
26.0548,1.6511,14.3703,0.0179207,43.0317,-0.0442919
26.0519,1.6544,14.447,0.018236,43.1368,-0.0442919
26.0465,1.656,14.5597,0.0179073,43.1368,-0.044045
26.0512,1.6563,14.574,0.0179609,43.184,-0.044045
26.0517,1.6561,14.5018,0.0179107,43.184,-0.0344066
26.0555,1.6527,14.3342,0.0183017,43.0992,-0.0344066
26.0552,1.653,14.4577,0.0179609,43.0992,-0.0375006
26.0616,1.6538,14.3798,0.0176678,43.1373,-0.0375006
26.0635,1.6556,14.4981,0.0180774,43.1373,-0.0519458
26.0624,1.656,14.5283,0.0182952,43.1962,-0.0519458
26.0696,1.6544,14.4697,0.0176304,43.1962,-0.0410494
26.0707,1.6505,14.5394,0.0180641,43.0666,-0.0410494
26.0621,1.6524,14.517,0.0194586,43.0666,-0.0833927
26.0563,1.6504,14.5378,0.018819,43.0402,-0.0833927
26.0579,1.6492,14.3161,0.0185719,43.0402,-0.0593591
26.061,1.6517,14.3733,0.0188795,43.0815,-0.0593591
26.0669,1.6541,14.5966,0.0181998,43.0815,-0.0563744
26.0658,1.6496,14.4311,0.017857,43.0359,-0.0563744
26.0664,1.6501,14.6381,0.0185848,43.0359,-0.066391
26.0631,1.6502,14.5346,0.0184161,43.0449,-0.066391
26.0747,1.6518,14.5435,0.0179675,43.0449,-0.0540835
26.0747,1.6518,14.5435,0.0179675,43.1046,-0.0540835
26.0679,1.6485,14.6612,0.0184194,43.1046,-0.0609405
26.0717,1.6447,14.5229,0.018147,42.9156,-0.0609405
26.0651,1.6466,14.6223,0.0181635,42.9156,-0.0641002
26.0651,1.6466,14.6223,0.0181635,42.9545,-0.0641002
26.0832,1.6475,14.331,0.0195601,42.9545,-0.0873415
26.0832,1.6475,14.331,0.0195601,43.0107,-0.0873415
26.0776,1.649,14.4937,0.0196672,43.0107,-0.0901871
26.0776,1.649,14.4937,0.0196672,43.0399,-0.0901871
26.0801,1.649,14.4394,0.0190818,43.0399,-0.0791548
26.0801,1.649,14.4394,0.0190818,43.04,-0.0791548
26.0864,1.6478,14.6475,0.0182689,43.04,-0.0658441
26.0764,1.651,14.3193,0.0184747,43.0884,-0.0658441
26.0872,1.6505,14.5082,0.0188827,43.0884,-0.0710009
