batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
25.5513,1.5234,14.6899,0.0267244,38.9693,0.2257538,133.21058917045593
25.5509,1.5195,14.7406,0.0283775,38.9693,0.2149715,134.17077565193176
25.5487,1.5193,14.6371,0.0303396,38.8585,0.2149715,135.23383831977844
25.5473,1.5206,14.7627,0.0272028,38.8585,0.1873969,136.19558715820312
25.5411,1.5194,14.7054,0.0284387,38.8524,0.1873969,137.15745902061462
25.5451,1.521,14.5083,0.0288306,38.8524,0.223613,138.21989846229553
25.5495,1.5164,14.7095,0.0288909,38.7881,0.223613,139.18303322792053
25.5541,1.519,14.7359,0.0269702,38.7881,0.1828995,140.24417161941528
25.5558,1.5216,14.6717,0.0247156,38.9305,0.1828995,141.20579862594604
25.5528,1.5193,14.5685,0.0244053,38.9305,0.1301615,142.16779112815857
25.5601,1.5188,14.5015,0.0264127,38.8634,0.1301615,143.22983694076538
25.5652,1.5192,14.6215,0.0295298,38.8634,0.2343953,144.19414567947388
25.5748,1.5193,14.8306,0.0291308,38.8988,0.2343953,145.16095733642578
25.5685,1.5173,14.9699,0.0283627,38.8988,0.2165388,146.2228946685791
25.5763,1.5217,14.5679,0.0284598,38.9645,0.2165388,147.18344449996948
25.5781,1.5219,14.7081,0.0289096,38.9645,0.225982,148.2468593120575
25.5825,1.5177,14.8795,0.029485,38.8694,0.225982,149.20794224739075
25.5809,1.5208,14.6308,0.0284767,38.8694,0.2131557,150.16872143745422
25.5824,1.5146,14.6458,0.0269969,38.7919,0.2131557,151.23023080825806
25.5978,1.5235,14.8351,0.0263831,38.7919,0.1751706,152.1927592754364
25.5915,1.5218,14.8597,0.0277467,38.9891,0.1751706,153.15679478645325
25.5823,1.5195,14.9035,0.0289718,38.9891,0.2218675,154.21906638145447
25.5914,1.5191,14.5514,0.0299535,38.9197,0.2218675,155.18145632743835
25.5869,1.5154,14.7228,0.029174,38.9197,0.2281978,156.24181127548218
25.5949,1.5164,14.6562,0.0289676,38.8557,0.2281978,157.20699095726013
25.5972,1.5168,14.7307,0.0310125,38.8557,0.2698989,158.16926074028015
25.5885,1.5183,14.8448,0.0287889,38.8951,0.2698989,159.23228931427002
25.5975,1.5139,14.8309,0.0277423,38.8951,0.2011529,160.19361424446106
25.5959,1.5164,14.679,0.0296919,38.8577,0.2011529,161.15527200698853
25.6012,1.5148,14.6439,0.0283669,38.8577,0.2139636,162.21733975410461
25.6039,1.5166,14.6248,0.0293054,38.8732,0.2139636,163.17773604393005
25.6129,1.5185,14.8187,0.0297161,38.8732,0.2439744,164.24087810516357
25.6091,1.5182,14.7898,0.0295805,38.9237,0.2439744,165.20266246795654
25.6005,1.5191,14.7857,0.0291884,38.9237,0.2297027,166.16564965248108
25.6004,1.5161,14.9113,0.0280563,38.8578,0.2297027,167.2258460521698
25.6156,1.5184,14.7361,0.030393,38.8578,0.2528597,168.18662762641907
25.6183,1.5136,14.7881,0.0292911,38.8209,0.2528597,169.24920129776
25.6173,1.514,14.8451,0.029485,38.8209,0.2404944,170.2099015712738
25.6224,1.5151,14.8299,0.0273919,38.8624,0.2404944,171.17064499855042
25.6204,1.5158,14.5994,0.0287096,38.8624,0.2125713,172.2320945262909
25.617,1.5147,14.7852,0.0280521,38.8447,0.2125713,173.19529271125793
25.627,1.5167,14.5508,0.0295074,38.8447,0.2292292,174.25523591041565
25.6207,1.5143,14.7927,0.0287347,38.8403,0.2292292,175.2158648967743
25.6346,1.5162,14.6519,0.0287577,38.8403,0.2148496,176.1765010356903
25.6355,1.5159,14.5519,0.0266996,38.9029,0.2148496,177.23838305473328
25.637,1.5181,14.686,0.0266637,38.9029,0.175777,178.20096707344055
25.6365,1.5159,14.5902,0.0284218,38.9065,0.175777,179.1607801914215
25.6252,1.5177,14.5381,0.0274837,38.9065,0.1891799,180.22451400756836
25.6378,1.5155,14.5905,0.0248125,38.8971,0.1891799,181.18963146209717
25.6342,1.5161,14.6596,0.0269947,38.8971,0.1778053,182.25161838531494
25.6341,1.5159,14.8416,0.028314,38.9014,0.1778053,183.2128095626831
25.6339,1.5155,14.8472,0.0303198,38.9014,0.2533285,184.17428064346313
25.6279,1.5158,14.8488,0.0309467,38.8906,0.2533285,185.23711967468262
25.6268,1.516,14.8554,0.0306466,38.8906,0.2545098,186.19707608222961
25.6301,1.5169,14.8152,0.0276774,38.9206,0.2545098,187.15773916244507
25.6457,1.5167,14.8495,0.0266209,38.9206,0.1793929,188.22020959854126
25.6461,1.5134,15.0824,0.028895,38.8551,0.1793929,189.18126845359802
25.6497,1.5174,15.0739,0.0261272,38.8551,0.1713374,190.24450087547302
25.6566,1.5132,15.079,0.0284872,38.8671,0.1713374,191.20563554763794
25.6537,1.5147,14.9184,0.0291884,38.8671,0.2252897,192.16736364364624
25.658,1.5162,14.9415,0.029287,38.9455,0.2252897,193.23057222366333
25.6662,1.5157,14.9884,0.0281567,38.9455,0.2092397,194.19283437728882
25.6638,1.5182,15.0266,0.0283267,39.0064,0.2092397,195.25462245941162
25.6713,1.5135,14.7691,0.0273984,39.0064,0.1879579,196.21382570266724
25.6687,1.5144,14.8442,0.0287242,38.9132,0.1879579,197.17471027374268
25.6677,1.5117,14.7413,0.0280606,38.9132,0.2058862,198.23476886749268
25.666,1.5173,14.9739,0.0279256,38.9835,0.2058862,199.19607591629028
25.6676,1.5137,15.076,0.0274357,38.9835,0.1928099,200.1574249267578
25.6737,1.5121,14.9626,0.026587,38.8621,0.1928099,201.22091603279114
25.6785,1.5117,15.0459,0.0307834,38.8621,0.2628482,202.18097472190857
25.6773,1.5132,14.9683,0.027451,38.8967,0.2628482,203.24293208122253
25.6894,1.5122,15.028,0.0286133,38.8967,0.2236317,204.20452213287354
25.692,1.5145,14.9163,0.0306838,38.9529,0.2236317,205.16513109207153
25.6734,1.5126,14.9422,0.0307775,38.9529,0.2637608,206.22614169120789
25.6702,1.5087,14.7476,0.0304226,38.7693,0.2637608,207.18679308891296
25.6829,1.513,14.7663,0.0326856,38.7693,0.2966156,208.24940705299377
25.686,1.5123,14.7571,0.0312323,38.8915,0.2966156,209.21242380142212
25.6817,1.5081,14.9326,0.0328211,38.8915,0.3036288,210.1758270263672
25.6834,1.5062,14.8778,0.0307131,38.7271,0.3036288,211.2389235496521
25.6757,1.5104,14.8688,0.0324294,38.7271,0.2977845,212.1998085975647
25.6842,1.5108,14.9672,0.0313665,38.8473,0.2977845,213.16165041923523
25.692,1.5101,14.9497,0.0310164,38.8473,0.2666626,214.22261762619019
25.693,1.5117,15.0073,0.0308457,38.8836,0.2666626,215.18464374542236
25.6901,1.5117,15.0642,0.0309757,38.8836,0.2688113,216.24749565124512
25.6894,1.5089,15.2306,0.0291205,38.8066,0.2688113,217.20847392082214
25.6937,1.5045,15.0465,0.0298732,38.8066,0.2389645,218.16905736923218
25.6925,1.5047,15.1397,0.0317865,38.7023,0.2389645,219.23108673095703
25.6895,1.5057,15.0572,0.0315135,38.7023,0.2794311,220.1939616203308
25.6891,1.5074,15.0904,0.0310009,38.7672,0.2794311,221.25522875785828
25.6949,1.5072,15.006,0.0301213,38.7672,0.2460371,222.21462154388428
25.6997,1.5052,15.1149,0.0305171,38.7253,0.2460371,223.17652440071106
25.6933,1.5051,15.1012,0.0289428,38.7253,0.2253288,224.23940014839172
25.6979,1.5029,15.0791,0.0325716,38.6646,0.2253288,225.2028558254242
25.6989,1.5035,15.1058,0.0307697,38.6646,0.2637107,226.16422271728516
25.691,1.5047,14.9191,0.0320122,38.6998,0.2637107,227.22562742233276
25.6967,1.5068,15.0885,0.030997,38.6998,0.2660891,228.18673014640808
25.6932,1.505,15.4344,0.0313091,38.7128,0.2660891,229.24894213676453
25.6933,1.507,15.0615,0.03142,38.7128,0.2784325,230.20882892608643
25.7027,1.5041,15.0242,0.0307248,38.7013,0.2784325,231.17010188102722
25.7032,1.5031,14.953,0.0335391,38.7013,0.3179193,232.23122644424438
25.7069,1.5063,15.102,0.0314887,38.7654,0.3179193,233.19484114646912
25.7115,1.5073,15.0196,0.0288223,38.7654,0.2214315,234.15934085845947
25.7046,1.5074,14.9274,0.0304876,38.789,0.2214315,235.2202787399292
25.7167,1.5058,15.0575,0.0323237,38.789,0.297936,236.1800901889801
25.7029,1.5071,15.1072,0.0326084,38.7791,0.297936,237.24082970619202
25.7088,1.5055,15.0201,0.0308145,38.7791,0.2660329,238.20190978050232
25.7152,1.5072,15.0331,0.0310802,38.7997,0.2660329,239.1639404296875
25.7184,1.5095,15.0452,0.0289718,38.7997,0.2312919,240.22707557678223
25.7187,1.5078,14.9099,0.0325384,38.8228,0.2312919,241.1883363723755
25.7233,1.5042,14.9737,0.0330816,38.8228,0.3066025,242.25014305114746
25.7304,1.5043,14.8307,0.0323089,38.748,0.3066025,243.21258306503296
25.7301,1.5091,14.8384,0.0319447,38.748,0.2844081,244.17445707321167
25.7404,1.5049,15.0422,0.0296231,38.7801,0.2844081,245.2368106842041
25.7246,1.5064,14.8732,0.0330598,38.7801,0.3136892,246.19517183303833
25.738,1.5038,14.7795,0.033698,38.7466,0.3136892,247.15680742263794
25.7367,1.5084,15.013,0.0334675,38.7466,0.3190178,248.2170467376709
25.7279,1.5096,15.0428,0.0325752,38.8822,0.3190178,249.1786687374115
25.7457,1.5092,14.8961,0.0311765,38.8822,0.2792811,250.23825311660767
25.7438,1.5058,14.9638,0.0309137,38.8079,0.2792811,251.19847679138184
25.7384,1.5065,14.8999,0.0305033,38.8079,0.2600479,252.1576714515686
25.7344,1.5048,14.9426,0.0319541,38.7678,0.2600479,253.21984386444092
25.7423,1.5045,14.8178,0.0309234,38.7678,0.2632513,254.18180108070374
25.7469,1.5007,14.9749,0.0314658,38.6801,0.2632513,255.24432229995728
25.7449,1.5002,14.6677,0.0332661,38.6801,0.3108576,256.2055490016937
25.7417,1.4991,14.8755,0.0320778,38.6322,0.3108576,257.1679663658142
25.7416,1.5019,14.8807,0.0326488,38.6322,0.2986439,258.23003101348877
25.7436,1.5012,14.8119,0.0315763,38.6887,0.2986439,259.1917564868927
25.7478,1.5009,14.6584,0.0299955,38.6887,0.245673,260.25522208213806
25.7443,1.5037,14.8437,0.0300455,38.7527,0.245673,261.21482396125793
25.7535,1.5064,14.6438,0.0331323,38.7527,0.3079027,262.176011800766
25.753,1.5064,14.678,0.0307287,38.8375,0.3079027,263.2366454601288
25.7601,1.5026,14.7171,0.0307911,38.8375,0.2563663,264.1988172531128
25.7561,1.5016,14.9932,0.03259,38.7189,0.2563663,265.16151690483093
25.7579,1.5028,14.9638,0.0304876,38.7189,0.2534035,266.2232336997986
25.7506,1.4997,14.7271,0.0301133,38.662,0.2534035,267.1853756904602
25.7542,1.4978,14.7709,0.0284155,38.662,0.2158216,268.2515606880188
25.7472,1.5011,14.7206,0.0296575,38.6923,0.2158216,269.215656042099
25.7572,1.5009,14.8384,0.0284176,38.6923,0.2230442,270.177761554718
25.7598,1.5014,14.8195,0.0301053,38.7186,0.2230442,271.2383391857147
25.7634,1.506,14.8958,0.030676,38.7186,0.2623715,272.19790291786194
25.7659,1.5013,14.9235,0.0303396,38.724,0.2623715,273.159215927124
25.761,1.5006,14.7898,0.0319747,38.724,0.2839768,274.22127628326416
25.7631,1.5042,14.9002,0.0308476,38.7956,0.2839768,275.18291759490967
25.7693,1.5014,15.0494,0.0312937,38.7956,0.2790154,276.24519538879395
25.7697,1.5016,15.0025,0.0325439,38.7377,0.2790154,277.2074730396271
25.7632,1.5007,15.0146,0.0310686,38.7377,0.2775059,278.17049384117126
25.7644,1.4981,14.8669,0.0301651,38.6394,0.2775059,279.23301792144775
25.7645,1.4998,14.848,0.0325642,38.6394,0.2959233,280.1927869319916
25.7667,1.4997,15.1309,0.0315667,38.683,0.2959233,281.2535092830658
25.7693,1.4985,15.1211,0.0305996,38.683,0.2625169,282.2145290374756
25.765,1.5,14.7792,0.0307385,38.6886,0.2625169,283.1742055416107
25.7586,1.5025,14.9195,0.0315896,38.6886,0.2833221,284.2357039451599
25.76,1.5046,14.9631,0.0327113,38.8001,0.2833221,285.199015378952
25.7548,1.5044,14.9107,0.0295135,38.8001,0.2400271,286.157927274704
25.764,1.5026,14.841,0.0312937,38.7545,0.2400271,287.21946811676025
25.7729,1.5051,14.8939,0.0326948,38.7545,0.3011223,288.1787555217743
25.7848,1.5064,14.9864,0.0303277,38.8839,0.3011223,289.24115109443665
25.7865,1.505,15.1343,0.0296798,38.8839,0.2423289,290.20183849334717
25.7868,1.5045,14.8732,0.0281503,38.8389,0.2423289,291.16252851486206
25.7833,1.4994,15.0406,0.030717,38.8389,0.2669876,292.2225823402405
25.7872,1.4959,15.1351,0.0307678,38.6163,0.2669876,293.1835148334503
25.7906,1.4998,15.0861,0.0286531,38.6163,0.2275978,294.2440416812897
25.7935,1.5017,15.09,0.0296656,38.7761,0.2275978,295.2044110298157
25.7987,1.4983,14.9645,0.0311977,38.7761,0.2667767,296.16615533828735
25.7932,1.5039,14.9162,0.0317846,38.8304,0.2667767,297.228892326355
25.7913,1.5016,14.8011,0.0310666,38.8304,0.2699661,298.19239926338196
25.7909,1.4981,14.889,0.0300395,38.6799,0.2699661,299.2549886703491
25.7966,1.5019,14.9641,0.0301432,38.6799,0.253266,300.2181134223938
25.7902,1.5,14.8017,0.0340575,38.7259,0.253266,301.17869687080383
25.7956,1.4983,14.7727,0.0324867,38.7259,0.2939278,302.2399916648865
25.803,1.503,14.8213,0.0325162,38.824,0.2939278,303.20158672332764
25.7976,1.5006,14.991,0.0309564,38.824,0.2713584,304.1608557701111
25.8006,1.5012,14.9174,0.0325125,38.7739,0.2713584,305.220139503479
25.7969,1.5021,14.8239,0.0304166,38.7739,0.2531738,306.1799519062042
25.8006,1.5007,14.8756,0.0310782,38.7613,0.2531738,307.24234318733215
25.792,1.5005,14.7208,0.0316901,38.7613,0.2853676,308.2059841156006
25.801,1.4964,14.8287,0.0316957,38.6517,0.2853676,309.169855594635
25.8009,1.4972,14.7208,0.0327039,38.6517,0.3008676,310.23168754577637
25.8027,1.4961,14.6558,0.0341561,38.6432,0.3008676,311.19264674186707
25.8067,1.4975,14.5711,0.0347137,38.6432,0.3387214,312.2563683986664
25.8082,1.4956,14.6317,0.0316332,38.6406,0.3387214,313.21755361557007
25.8106,1.495,14.6844,0.0299975,38.6406,0.2432728,314.17977690696716
25.8143,1.4949,14.785,0.0302921,38.631,0.2432728,315.242315530777
25.8125,1.4928,14.7009,0.0301352,38.631,0.2497594,316.2048077583313
25.8126,1.4932,14.7744,0.0305544,38.5854,0.2497594,317.1696515083313
25.8165,1.4932,14.8099,0.0322885,38.5854,0.292873,318.22938537597656
25.8183,1.4962,14.8054,0.0313129,38.6704,0.292873,319.19072461128235
25.8109,1.495,14.7653,0.0319991,38.6704,0.2832205,320.25432324409485
25.8103,1.4915,14.8225,0.0323664,38.5369,0.2832205,321.2147023677826
25.8122,1.4958,14.7824,0.0324349,38.5369,0.2971657,322.1768145561218
25.8148,1.4937,14.8867,0.0334782,38.6009,0.2971657,323.2368960380554
25.8165,1.4961,14.7293,0.0317563,38.6009,0.2827783,324.19766569137573
25.8156,1.4966,14.8463,0.0346497,38.6755,0.2827783,325.1606698036194
25.8155,1.4961,14.7776,0.0332715,38.6755,0.3157753,326.22166299819946
25.8171,1.4999,14.7717,0.0331377,38.7661,0.3157753,327.1828770637512
25.8132,1.5013,14.7102,0.0327553,38.7661,0.2951154,328.24472093582153
25.8234,1.5023,14.795,0.031599,38.8368,0.2951154,329.20448994636536
25.8188,1.5022,14.7713,0.0312822,38.8368,0.2710068,330.1655879020691
25.8285,1.5014,14.6825,0.0293381,38.8193,0.2710068,331.2247619628906
25.824,1.5045,14.6399,0.0317355,38.8193,0.2783966,332.1881618499756
25.8275,1.501,14.8184,0.0315306,38.8084,0.2783966,333.2508819103241
25.8247,1.5004,14.7668,0.03076,38.8084,0.2600479,334.2124116420746
25.8268,1.4986,14.634,0.0335767,38.7455,0.2600479,335.1747589111328
25.8238,1.4958,14.5753,0.0328193,38.7455,0.3023568,336.23618626594543
25.8307,1.4981,14.8631,0.0351466,38.7384,0.3023568,337.19687938690186
25.8264,1.4972,14.7064,0.0364276,38.7384,0.3728717,338.1583044528961
25.8311,1.5009,14.7152,0.0348259,38.8095,0.3728717,339.223641872406
25.8259,1.4999,14.4269,0.0365772,38.8095,0.3701714,340.1864297389984
25.8235,1.4964,14.5143,0.0341016,38.6832,0.3701714,341.2467896938324
25.8235,1.5001,14.6294,0.0334997,38.6832,0.3121562,342.20864510536194
25.8312,1.4968,14.6206,0.0334657,38.7059,0.3121562,343.17100977897644
25.8402,1.4993,14.5827,0.0353594,38.7059,0.3476723,344.23609709739685
25.8323,1.4991,14.5877,0.0342631,38.7644,0.3476723,345.197918176651
25.8469,1.5016,14.4215,0.0317525,38.7644,0.2791029,346.16149401664734
25.8375,1.5026,14.4006,0.0345195,38.8637,0.2791029,347.2218906879425
25.835,1.5012,14.5964,0.031542,38.8637,0.2772215,348.1871633529663
25.8359,1.5062,14.5465,0.0314506,38.9546,0.2772215,349.2499580383301
25.829,1.5022,14.9617,0.0294158,38.9546,0.2397224,350.212299823761
