batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
29.2492,0.0507371,14.4295,0.0174353,1.4911,-0.0306937,45.231486797332764
29.2512,0.0140004,14.5044,0.0170701,1.4911,-0.0102667,46.194968461990356
29.2476,0.0188279,14.5555,0.0180874,0.5571002,-0.0102667,47.15824365615845
29.2442,0.0034543,14.6338,0.0175827,0.5571002,-0.0289498,48.22036576271057
29.2371,-0.0055116,14.5705,0.0175143,-0.1548327,-0.0289498,49.18209362030029
29.2451,-0.0085679,14.6558,0.0171087,-0.1548327,-0.018594,50.24378514289856
29.2427,-0.0038724,14.6859,0.0178939,-0.1069419,-0.018594,51.20785856246948
29.26,-0.0058726,14.6711,0.0175485,-0.1069419,-0.017272,52.16895604133606
29.2563,0.0060526,14.5477,0.01818,0.1834183,-0.017272,53.23036551475525
29.2418,0.0074107,14.6298,0.0173525,0.1834183,-0.0256229,54.192641258239746
29.2461,0.8176707,14.4734,0.0177288,23.922,-0.0256229,55.256155252456665
29.2565,0.0714631,14.546,0.0175006,23.922,-0.0216365,56.21679210662842
29.2461,0.0640024,14.566,0.0171473,1.8811,-0.0216365,57.177833795547485
29.2504,0.0669457,14.725,0.0182755,1.8811,-0.0414354,58.24108862876892
29.2515,0.0651445,14.5966,0.0180342,1.9142,-0.0414354,59.20404601097107
29.2422,0.0662246,14.7262,0.0179609,1.9142,-0.0357317,60.16737246513367
29.2448,0.0650595,14.5638,0.0175656,1.9115,-0.0357317,61.23027205467224
29.2496,0.0652345,14.5805,0.0179408,1.9115,-0.0350504,62.19139313697815
29.2455,0.0648105,14.452,0.0179842,1.9047,-0.0350504,63.25340151786804
29.2395,0.059914,14.4245,0.0173283,1.9047,-0.0333877,64.21432685852051
29.2441,0.0683598,14.5002,0.0180674,2.0078,-0.0333877,65.17773199081421
29.2384,0.0676718,14.274,0.0174594,2.0078,-0.0392055,66.24048566818237
29.2507,0.0706471,14.4501,0.0179675,2.0754,-0.0392055,67.20229387283325
29.2486,0.0034283,14.5896,0.0180608,2.0754,-0.0363568,68.16574907302856
29.2484,0.0013301,14.7347,0.0178973,0.04506,-0.0363568,69.22880935668945
29.2466,0.0001350135,14.4988,0.0176134,0.04506,-0.0372975,70.19207501411438
29.2538,0.0005070507,14.5321,0.0181337,0.0210935,-0.0372975,71.2571702003479
29.2476,-0.0006260626,14.4298,0.0180475,0.0210935,-0.0487111,72.21813106536865
29.2439,0.8663266,14.5543,0.0182097,25.3427,-0.0487111,73.1810450553894
29.2409,0.9121742,14.4718,0.0178334,25.3427,-0.0524427,74.24373054504395
29.2448,0.0620012,14.4969,0.0175724,1.822,-0.0524427,75.20626831054688
29.2521,0.0638384,14.5811,0.0174594,1.822,-0.0427136,76.16794490814209
29.2644,0.0636894,14.747,0.0178536,1.8727,-0.0427136,77.22817039489746
29.256,0.0641604,14.4796,0.0174422,1.8727,-0.0406197,78.18904113769531
29.254,0.0647505,14.6826,0.0187007,1.9035,-0.0406197,79.25320243835449
29.248,0.0629463,14.4375,0.0181139,1.9035,-0.0488268,80.2160210609436
29.2451,0.0648565,14.4053,0.0181039,1.9057,-0.0488268,81.17948722839355
29.2447,0.0630483,14.1848,0.0177288,1.9057,-0.0480861,82.24144077301025
29.2514,0.0650895,14.2947,0.0180076,1.9131,-0.0480861,83.2023777961731
29.2482,0.0670747,14.4834,0.0180076,1.9131,-0.0413135,84.16631031036377
29.2608,0.0684608,14.4476,0.0185233,2.012,-0.0413135,85.23306918144226
29.2634,0.0680988,14.6222,0.0179174,2.012,-0.0407994,86.19742846488953
29.2597,0.0653215,14.5623,0.0180109,1.92,-0.0407994,87.1616723537445
29.2589,0.0642914,14.4607,0.0171123,1.92,-0.0317422,88.22281837463379
29.2481,0.0634653,14.4366,0.0173179,1.865,-0.0317422,89.1848669052124
29.2555,0.0639464,14.6608,0.0178738,1.865,-0.0514801,90.24953985214233
29.2508,0.0655626,14.6851,0.0175997,1.9268,-0.0514801,91.21506977081299
29.2624,0.0643334,14.4773,0.0176168,1.9268,-0.0420011,92.17773294448853
29.2529,0.0658516,14.4391,0.017356,1.9355,-0.0420011,93.23968982696533
29.2627,0.0648525,14.4574,0.0176916,1.9355,-0.0316735,94.20314836502075
29.2596,0.0683708,14.4643,0.0181635,2.0096,-0.0316735,95.16625690460205
29.2544,0.0623932,14.5202,0.0172936,2.0096,-0.0489174,96.22726082801819
29.2549,0.0678108,14.3204,0.0171962,1.9927,-0.0489174,97.18752241134644
29.2598,0.0653995,14.5703,0.0173836,1.9927,-0.0356098,98.24968600273132
29.2597,0.070219,14.5064,0.0179508,2.0637,-0.0356098,99.21293354034424
29.2547,0.0644084,14.5693,0.0175519,2.0637,-0.0296155,100.17189335823059
